order_id,warehouse_date,delivery_due_date,product_group,unit_of_measure,volume,tl_cost,ltl_cost
228,01/24/2008,04/08/2008,Eco-Friendly Apparel,1778,31709,890,123
229,01/29/2008,09/19/2008,Handcrafted Home Decor,1412,25132,890,174
230,01/29/2008,03/10/2008,Handcrafted Home Decor,1014,45265,890,241
231,01/29/2008,03/12/2008,Handcrafted Home Decor,1538,57822,890,219
232,01/21/2008,01/21/2008,Eco-Friendly Apparel,1869,35258,890,151
233,02/20/2008,02/27/2008,Handcrafted Home Decor,1086,38025,890,193
234,02/25/2008,06/13/2008,Handcrafted Home Decor,1364,46596,890,248
235,02/25/2008,05/05/2008,Handcrafted Home Decor,1004,22091,890,202
236,02/28/2008,04/08/2008,Handcrafted Home Decor,1297,34784,890,184
237,02/28/2008,04/25/2008,Handcrafted Home Decor,1117,39215,890,267
238,03/11/2008,05/22/2008,Handcrafted Home Decor,1275,49352,890,273
239,02/20/2008,02/29/2008,Eco-Friendly Apparel,1276,38088,890,172
240,02/20/2008,04/24/2008,Eco-Friendly Apparel,1554,40933,890,161
241,03/31/2008,07/07/2008,Eco-Friendly Apparel,1873,14723,890,177
242,03/31/2008,06/17/2008,Eco-Friendly Apparel,1133,63360,890,162
243,03/31/2008,06/20/2008,Eco-Friendly Apparel,1372,52857,890,173
244,04/28/2008,07/31/2008,Handcrafted Home Decor,1410,52290,890,178
245,04/28/2008,07/07/2008,Handcrafted Home Decor,1449,42039,890,231
246,04/28/2008,09/03/2008,Handcrafted Home Decor,1146,66939,890,190
247,04/28/2008,07/01/2008,Handcrafted Home Decor,928,22914,890,228
248,05/23/2008,11/17/2008,Handcrafted Home Decor,1053,40295,890,230
249,06/20/2008,09/26/2008,Handcrafted Home Decor,1532,22989,890,229
250,07/01/2008,09/20/2008,Eco-Friendly Apparel,1868,16042,890,176
251,07/18/2008,10/21/2008,Handcrafted Home Decor,1332,34963,890,203
252,07/18/2008,09/09/2008,Eco-Friendly Apparel,1827,18427,890,207
253,07/24/2008,11/29/2008,Eco-Friendly Apparel,1494,30682,890,196
254,07/31/2008,10/20/2008,Handcrafted Home Decor,1368,16358,890,249
255,08/22/2008,11/17/2008,Handcrafted Home Decor,1212,20942,890,258
256,08/26/2008,09/25/2008,Handcrafted Home Decor,1251,39073,890,270
257,09/03/2008,01/23/2009,Organic Packaged Food,1243,26168,890,349
257,09/03/2008,01/23/2009,Organic Packaged Food,1057,19186,890,298
257,09/03/2008,01/23/2009,Organic Packaged Food,1964,22240,890,274
257,09/03/2008,01/23/2009,Organic Packaged Food,1319,25469,890,356
257,09/03/2008,01/23/2009,Organic Packaged Food,2042,20988,890,403
257,09/03/2008,01/23/2009,Organic Packaged Food,1356,26760,890,349
257,09/03/2008,01/23/2009,Organic Packaged Food,1116,22005,890,299
257,09/03/2008,01/23/2009,Organic Packaged Food,1295,23377,890,349
257,09/03/2008,01/23/2009,Organic Packaged Food,1524,26376,890,454
257,09/03/2008,01/23/2009,Organic Packaged Food,1400,21795,890,372
257,09/03/2008,01/23/2009,Organic Packaged Food,1738,27955,890,334
257,09/03/2008,01/23/2009,Organic Packaged Food,1528,21238,890,283
257,09/03/2008,01/23/2009,Organic Packaged Food,1556,24436,890,304
257,09/03/2008,01/23/2009,Organic Packaged Food,1549,27470,890,396
257,09/03/2008,01/23/2009,Organic Packaged Food,1359,24064,890,455
257,09/03/2008,01/23/2009,Organic Packaged Food,1063,22850,890,313
257,09/03/2008,01/23/2009,Organic Packaged Food,1764,20384,890,312
257,09/03/2008,01/23/2009,Organic Packaged Food,1773,26115,890,253
257,09/03/2008,01/23/2009,Organic Packaged Food,1623,26358,890,389
257,09/03/2008,01/23/2009,Organic Packaged Food,1101,22941,890,356
257,09/03/2008,01/23/2009,Organic Packaged Food,1560,20590,890,270
257,09/03/2008,01/23/2009,Organic Packaged Food,2046,23137,890,236
257,09/03/2008,01/23/2009,Organic Packaged Food,1843,24091,890,326
257,09/03/2008,01/23/2009,Organic Packaged Food,2087,23393,890,420
257,09/03/2008,01/23/2009,Organic Packaged Food,1838,23996,890,334
258,08/29/2008,02/17/2009,Handcrafted Home Decor,1215,57979,890,218
259,08/29/2008,10/03/2008,Handcrafted Home Decor,1504,38318,890,235
260,09/18/2008,12/12/2008,Handcrafted Home Decor,988,59002,890,149
261,09/17/2008,10/10/2008,Eco-Friendly Apparel,1575,29032,890,192
262,10/02/2008,03/18/2009,Handcrafted Home Decor,1536,22514,890,210
263,10/21/2008,02/23/2009,Eco-Friendly Apparel,1025,36232,890,173
264,10/14/2008,01/22/2009,Handcrafted Home Decor,1228,38191,890,156
265,10/17/2008,12/09/2008,Eco-Friendly Apparel,1406,16974,890,205
266,10/27/2008,01/20/2009,Handcrafted Home Decor,1412,42128,890,251
267,11/14/2008,01/19/2009,Handcrafted Home Decor,987,54392,890,163
268,11/20/2008,02/05/2009,Handcrafted Home Decor,1278,43025,890,236
269,11/20/2008,01/27/2009,Handcrafted Home Decor,1458,33230,890,160
270,12/10/2008,03/13/2009,Handcrafted Home Decor,1565,30578,890,256
271,12/11/2008,03/17/2009,Handcrafted Home Decor,1308,25908,890,166
272,01/16/2009,04/11/2009,Eco-Friendly Apparel,1061,30630,890,205
273,01/16/2009,04/07/2009,Eco-Friendly Apparel,1173,36667,890,152
274,02/18/2009,04/01/2009,Handcrafted Home Decor,1143,35669,890,255
275,03/06/2009,03/31/2009,Eco-Friendly Apparel,1153,47688,890,201
276,03/06/2009,04/15/2009,Eco-Friendly Apparel,1028,38919,890,174
277,03/13/2009,04/03/2009,Eco-Friendly Apparel,1466,30713,890,157
278,03/13/2009,04/17/2009,Eco-Friendly Apparel,1153,30692,890,208
279,03/18/2009,04/20/2009,Eco-Friendly Apparel,1037,61783,890,128
280,03/27/2009,04/08/2009,Eco-Friendly Apparel,1582,38720,890,202
281,03/27/2009,04/08/2009,Eco-Friendly Apparel,1583,61717,890,131
282,03/27/2009,04/09/2009,Eco-Friendly Apparel,1105,37822,890,174
283,03/27/2009,04/09/2009,Eco-Friendly Apparel,1612,33980,890,180
284,03/27/2009,04/21/2009,Eco-Friendly Apparel,1415,22533,890,130
285,03/27/2009,06/05/2009,Eco-Friendly Apparel,947,70160,890,210
286,03/25/2009,07/10/2009,Handcrafted Home Decor,940,53522,890,254
287,04/02/2009,05/04/2009,Eco-Friendly Apparel,1399,25332,890,231
288,05/14/2009,08/28/2009,Handcrafted Home Decor,1387,47325,890,248
289,04/15/2009,09/21/2009,Eco-Friendly Apparel,1155,25389,890,190
290,04/20/2009,05/20/2009,Handcrafted Home Decor,1207,33731,890,253
291,04/24/2009,08/11/2009,Eco-Friendly Apparel,1074,19378,890,235
292,04/29/2009,07/21/2009,Eco-Friendly Apparel,1818,22151,890,201
293,04/29/2009,08/03/2009,Eco-Friendly Apparel,1439,25722,890,207
294,04/29/2009,07/10/2009,Eco-Friendly Apparel,1252,48327,890,162
295,04/29/2009,07/10/2009,Eco-Friendly Apparel,1214,47527,890,157
296,05/27/2009,06/12/2009,Handcrafted Home Decor,1339,32046,890,167
297,05/27/2009,07/23/2009,Eco-Friendly Apparel,1562,43520,890,212
298,06/05/2009,07/21/2009,Eco-Friendly Apparel,1859,49886,890,200
299,06/05/2009,07/21/2009,Eco-Friendly Apparel,1260,20744,890,196
300,06/05/2009,07/28/2009,Eco-Friendly Apparel,951,21459,890,178
301,06/05/2009,07/28/2009,Eco-Friendly Apparel,1052,39970,890,205
302,06/05/2009,07/28/2009,Eco-Friendly Apparel,940,38404,890,179
303,06/05/2009,08/31/2009,Eco-Friendly Apparel,1489,40053,890,144
304,11/13/2006,03/27/2007,Eco-Friendly Apparel,1574,48414,890,148
305,12/28/2006,01/17/2007,Handcrafted Home Decor,1003,51179,890,191
306,12/29/2006,03/09/2007,Handcrafted Home Decor,1027,43520,890,226
307,04/04/2007,05/08/2007,Handcrafted Home Decor,1071,25461,890,250
308,05/13/2007,08/06/2007,Handcrafted Home Decor,1170,27901,890,142
309,07/03/2007,10/02/2007,Eco-Friendly Apparel,1438,56529,890,157
310,07/04/2007,09/10/2007,Eco-Friendly Apparel,1218,41297,890,141
311,07/25/2007,08/09/2007,Handcrafted Home Decor,1285,34053,890,252
312,07/11/2007,08/27/2007,Eco-Friendly Apparel,1544,19373,890,153
313,09/17/2008,11/19/2008,Handcrafted Home Decor,1002,59527,890,165
314,08/28/2007,09/21/2007,Handcrafted Home Decor,1210,41583,890,197
315,09/18/2007,10/25/2007,Handcrafted Home Decor,943,50576,890,168
316,11/12/2007,01/29/2008,Eco-Friendly Apparel,910,16069,890,122
317,11/12/2007,01/24/2008,Eco-Friendly Apparel,1253,20128,890,221
318,11/16/2007,01/10/2008,Handcrafted Home Decor,1270,29697,890,154
319,11/21/2007,04/22/2008,Eco-Friendly Apparel,1379,59569,890,203
320,12/06/2007,03/07/2008,Eco-Friendly Apparel,1514,36717,890,148
321,12/05/2007,01/22/2008,Eco-Friendly Apparel,1255,23969,890,135
322,01/04/2008,01/04/2008,Eco-Friendly Apparel,1214,15665,890,121
323,01/04/2008,01/04/2008,Eco-Friendly Apparel,971,57779,890,227
324,01/04/2008,01/04/2008,Eco-Friendly Apparel,1855,14945,890,148
325,02/15/2008,04/11/2008,Eco-Friendly Apparel,1487,56783,890,170
326,01/21/2008,02/04/2008,Eco-Friendly Apparel,1090,30302,890,155
327,02/29/2008,06/06/2008,Handcrafted Home Decor,1382,24574,890,211
328,02/27/2008,04/17/2008,Handcrafted Home Decor,1040,40194,890,202
329,02/26/2008,07/11/2008,Handcrafted Home Decor,1182,48000,890,209
330,02/29/2008,09/26/2008,Handcrafted Home Decor,1410,30106,890,244
331,02/28/2008,07/21/2008,Handcrafted Home Decor,1325,52297,890,175
332,03/11/2008,06/23/2008,Handcrafted Home Decor,1121,49111,890,255
333,03/18/2008,06/14/2008,Handcrafted Home Decor,1218,53793,890,226
334,03/18/2008,06/04/2008,Handcrafted Home Decor,1103,33057,890,143
335,02/20/2008,04/24/2008,Eco-Friendly Apparel,1259,53082,890,216
336,03/31/2008,07/07/2008,Eco-Friendly Apparel,992,45599,890,148
337,03/31/2008,08/12/2008,Eco-Friendly Apparel,936,26263,890,129
338,03/31/2008,09/19/2008,Eco-Friendly Apparel,1664,33854,890,144
339,03/31/2008,07/16/2008,Eco-Friendly Apparel,1293,25544,890,183
340,03/31/2008,07/14/2008,Eco-Friendly Apparel,1003,22197,890,124
341,04/28/2008,01/03/2008,Handcrafted Home Decor,1269,58826,890,240
342,05/14/2008,10/11/2008,Eco-Friendly Apparel,913,57718,890,176
343,05/13/2008,09/19/2008,Eco-Friendly Apparel,1423,25121,890,229
344,05/13/2008,09/19/2008,Eco-Friendly Apparel,1825,35118,890,161
345,05/13/2008,09/30/2008,Eco-Friendly Apparel,1680,46238,890,187
346,05/14/2008,09/19/2008,Eco-Friendly Apparel,1395,34074,890,168
347,05/20/2008,08/06/2008,Handcrafted Home Decor,1369,36926,890,136
348,06/20/2008,11/18/2008,Handcrafted Home Decor,1361,54972,890,227
349,05/15/2008,11/03/2008,Eco-Friendly Apparel,1421,18378,890,206
350,08/21/2008,09/22/2008,Handcrafted Home Decor,980,58375,890,201
351,07/18/2008,10/01/2008,Handcrafted Home Decor,1379,26415,890,177
352,07/28/2008,11/18/2008,Handcrafted Home Decor,1272,22661,890,223
353,07/28/2008,10/02/2008,Handcrafted Home Decor,1299,49972,890,231
354,07/01/2008,09/25/2008,Eco-Friendly Apparel,1655,18882,890,224
355,08/20/2008,08/27/2008,Handcrafted Home Decor,1040,34294,890,174
356,08/22/2008,11/17/2008,Handcrafted Home Decor,1397,20928,890,162
357,08/22/2008,10/28/2008,Handcrafted Home Decor,1156,39513,890,133
358,08/22/2008,10/06/2008,Handcrafted Home Decor,931,37899,890,214
359,08/26/2008,11/01/2008,Handcrafted Home Decor,1308,37295,890,134
360,10/21/2008,03/10/2009,Eco-Friendly Apparel,1622,52557,890,178
361,09/19/2008,10/08/2008,Handcrafted Home Decor,1141,45864,890,275
362,11/04/2008,02/20/2009,Eco-Friendly Apparel,1559,23696,890,159
363,11/14/2008,03/02/2009,Handcrafted Home Decor,1280,19806,890,218
364,11/24/2008,01/27/2009,Handcrafted Home Decor,970,36332,890,236
365,12/30/2008,06/15/2009,Eco-Friendly Apparel,1700,44667,890,233
366,12/12/2008,01/23/2009,Handcrafted Home Decor,1193,25499,890,235
367,01/16/2009,04/10/2009,Eco-Friendly Apparel,939,46842,890,145
368,01/27/2009,03/26/2009,Handcrafted Home Decor,1469,24731,890,166
369,02/06/2009,03/25/2009,Handcrafted Home Decor,1014,18237,890,188
370,02/05/2009,08/11/2009,Eco-Friendly Apparel,1842,49371,890,180
371,03/18/2009,06/25/2009,Eco-Friendly Apparel,1522,40810,890,232
372,03/27/2009,04/15/2009,Eco-Friendly Apparel,1738,43964,890,237
373,03/25/2009,04/17/2009,Handcrafted Home Decor,960,32706,890,138
374,04/02/2009,04/17/2009,Eco-Friendly Apparel,1489,56015,890,206
375,04/02/2009,04/21/2009,Eco-Friendly Apparel,1246,35458,890,234
376,07/15/2009,08/12/2009,Eco-Friendly Apparel,1549,16976,890,232
377,04/10/2009,09/03/2009,Organic Packaged Food,1680,48937,890,434
377,04/10/2009,09/03/2009,Organic Packaged Food,1644,48070,890,388
377,04/10/2009,09/03/2009,Organic Packaged Food,1398,42526,890,265
377,04/10/2009,09/03/2009,Organic Packaged Food,1404,50735,890,281
377,04/10/2009,09/03/2009,Organic Packaged Food,1825,49248,890,279
377,04/10/2009,09/03/2009,Organic Packaged Food,1646,48311,890,347
377,04/10/2009,09/03/2009,Organic Packaged Food,1034,44647,890,328
377,04/10/2009,09/03/2009,Organic Packaged Food,1419,46970,890,280
377,04/10/2009,09/03/2009,Organic Packaged Food,1376,40628,890,451
377,04/10/2009,09/03/2009,Organic Packaged Food,1219,49110,890,273
377,04/10/2009,09/03/2009,Organic Packaged Food,1696,48208,890,364
377,04/10/2009,09/03/2009,Organic Packaged Food,1341,29107,890,436
377,04/10/2009,09/03/2009,Organic Packaged Food,1752,44813,890,349
377,04/10/2009,09/03/2009,Organic Packaged Food,1415,49544,890,390
377,04/10/2009,09/03/2009,Organic Packaged Food,1937,53673,890,324
377,04/10/2009,09/03/2009,Organic Packaged Food,2006,46376,890,291
377,04/10/2009,09/03/2009,Organic Packaged Food,1679,45619,890,411
378,04/15/2009,06/09/2009,Handcrafted Home Decor,1474,51898,890,216
379,04/15/2009,06/17/2009,Handcrafted Home Decor,1505,54386,890,227
380,04/29/2009,05/27/2009,Handcrafted Home Decor,971,53979,890,189
381,05/28/2009,07/30/2009,Eco-Friendly Apparel,926,63168,890,167
382,06/05/2009,07/21/2009,Eco-Friendly Apparel,1337,25004,890,218
383,06/05/2009,07/28/2009,Eco-Friendly Apparel,1438,35020,890,181
384,06/04/2009,09/01/2009,Handcrafted Home Decor,1073,28584,890,160
385,03/30/2009,09/15/2009,Eco-Friendly Apparel,1351,18831,890,204
386,11/14/2006,03/14/2007,Eco-Friendly Apparel,1674,32430,890,220
387,11/14/2006,05/16/2007,Eco-Friendly Apparel,1507,23216,890,221
388,11/14/2006,03/14/2007,Eco-Friendly Apparel,1858,56888,890,223
389,11/14/2006,03/14/2007,Eco-Friendly Apparel,990,39910,890,147
390,11/29/2006,04/16/2007,Eco-Friendly Apparel,1619,45065,890,231
391,01/19/2007,03/19/2007,Eco-Friendly Apparel,1191,40428,890,233
392,01/25/2007,03/23/2007,Handcrafted Home Decor,1015,27258,890,231
393,04/02/2007,04/30/2007,Handcrafted Home Decor,1324,55961,890,197
394,07/06/2007,08/07/2007,Handcrafted Home Decor,1095,20899,890,262
395,07/25/2007,08/21/2007,Handcrafted Home Decor,1329,33016,890,223
396,05/09/2007,08/24/2007,Eco-Friendly Apparel,1445,49897,890,216
397,07/26/2007,08/13/2007,Handcrafted Home Decor,1028,59065,890,193
398,07/26/2007,08/07/2007,Handcrafted Home Decor,1311,21491,890,162
399,09/18/2007,10/23/2007,Handcrafted Home Decor,1567,47096,890,217
400,10/18/2007,11/19/2007,Handcrafted Home Decor,1349,43832,890,181
401,11/12/2007,01/29/2008,Eco-Friendly Apparel,1795,31631,890,162
402,11/12/2007,01/29/2008,Eco-Friendly Apparel,985,19464,890,172
403,11/12/2007,01/29/2008,Eco-Friendly Apparel,1826,30542,890,213
404,11/12/2007,01/29/2008,Eco-Friendly Apparel,1399,16377,890,225
405,11/22/2007,03/06/2008,Eco-Friendly Apparel,1663,29223,890,168
406,12/10/2007,01/28/2008,Handcrafted Home Decor,1230,24686,890,193
407,12/05/2007,02/01/2008,Eco-Friendly Apparel,1110,30828,890,152
408,01/04/2008,01/04/2008,Eco-Friendly Apparel,1318,38844,890,144
409,02/04/2008,04/03/2008,Handcrafted Home Decor,1518,18374,890,210
410,01/29/2008,06/20/2008,Handcrafted Home Decor,1162,35517,890,217
411,02/06/2008,03/10/2008,Handcrafted Home Decor,1359,36409,890,240
412,02/06/2008,03/04/2008,Handcrafted Home Decor,1409,55100,890,231
413,02/25/2008,04/22/2008,Handcrafted Home Decor,1255,49612,890,259
414,03/03/2008,03/19/2009,Handcrafted Home Decor,1339,17063,890,149
415,02/27/2008,07/14/2008,Handcrafted Home Decor,1152,65130,890,231
416,03/11/2008,06/04/2008,Handcrafted Home Decor,971,31448,890,224
417,03/11/2008,04/07/2008,Handcrafted Home Decor,1439,32804,890,211
418,03/11/2008,05/22/2008,Handcrafted Home Decor,1115,46158,890,233
419,03/14/2008,06/02/2008,Handcrafted Home Decor,1378,20242,890,243
420,03/13/2008,06/02/2008,Handcrafted Home Decor,1208,34905,890,143
421,03/18/2008,05/30/2008,Handcrafted Home Decor,1199,45519,890,248
422,02/20/2008,02/29/2008,Eco-Friendly Apparel,1422,46582,890,123
423,02/20/2008,04/24/2008,Eco-Friendly Apparel,1088,49774,890,147
424,02/20/2008,04/24/2008,Eco-Friendly Apparel,1703,26932,890,193
425,02/20/2008,04/24/2008,Eco-Friendly Apparel,1590,30513,890,160
426,03/31/2008,07/14/2008,Eco-Friendly Apparel,1538,48698,890,143
427,04/10/2008,05/22/2008,Eco-Friendly Apparel,1120,47847,890,127
428,04/07/2008,05/09/2008,Handcrafted Home Decor,985,57924,890,216
429,04/04/2008,04/07/2008,Eco-Friendly Apparel,1451,48955,890,201
430,04/28/2008,01/20/2009,Handcrafted Home Decor,1435,50208,890,153
431,05/13/2008,09/19/2008,Eco-Friendly Apparel,1589,43856,890,157
432,05/13/2008,11/16/2008,Eco-Friendly Apparel,1283,16850,890,127
433,05/13/2008,09/20/2008,Eco-Friendly Apparel,1577,43597,890,214
434,05/20/2008,08/22/2008,Handcrafted Home Decor,1249,61029,890,237
435,05/20/2008,10/10/2008,Handcrafted Home Decor,1230,37063,890,142
436,05/23/2008,01/14/2009,Handcrafted Home Decor,1115,59457,890,267
437,06/12/2008,07/22/2008,Handcrafted Home Decor,1143,24163,890,208
438,06/12/2008,01/22/2009,Handcrafted Home Decor,1475,55245,890,197
439,07/01/2008,09/03/2008,Eco-Friendly Apparel,1672,52842,890,197
440,07/01/2008,09/19/2008,Eco-Friendly Apparel,1370,48552,890,202
441,07/04/2008,09/08/2008,Eco-Friendly Apparel,1504,32172,890,215
442,07/15/2008,10/09/2008,Electronics Components,1448,28754,890,123
442,07/15/2008,10/09/2008,Electronics Components,1338,45675,890,138
442,07/15/2008,10/09/2008,Electronics Components,1465,29306,890,198
442,07/15/2008,10/09/2008,Electronics Components,1234,27342,890,190
442,07/15/2008,10/09/2008,Electronics Components,1345,40410,890,171
442,07/15/2008,10/09/2008,Electronics Components,1456,44371,890,214
442,07/15/2008,10/09/2008,Electronics Components,1567,35532,890,211
442,07/15/2008,10/09/2008,Electronics Components,1678,36739,890,216
442,07/15/2008,10/09/2008,Electronics Components,1789,43733,890,135
442,07/15/2008,10/09/2008,Electronics Components,1890,32980,890,154
442,07/15/2008,10/09/2008,Electronics Components,1245,48146,890,203
442,07/15/2008,10/09/2008,Electronics Components,1346,48407,890,182
442,07/15/2008,10/09/2008,Electronics Components,1457,32150,890,131
443,07/18/2008,11/07/2008,Handcrafted Home Decor,969,28705,890,238
444,07/24/2008,12/02/2008,Eco-Friendly Apparel,1099,46538,890,142
445,07/24/2008,11/21/2008,Eco-Friendly Apparel,1343,27023,890,198
446,07/23/2008,11/21/2008,Eco-Friendly Apparel,1729,34894,890,202
447,08/22/2008,10/03/2008,Handcrafted Home Decor,1556,50378,890,174
448,08/28/2008,10/13/2008,Handcrafted Home Decor,1332,43155,890,137
449,09/18/2008,12/05/2008,Handcrafted Home Decor,1192,51272,890,258
450,09/24/2008,10/29/2008,Handcrafted Home Decor,1217,50143,890,227
451,10/21/2008,02/27/2009,Eco-Friendly Apparel,1743,33873,890,219
452,10/21/2008,02/23/2009,Eco-Friendly Apparel,1796,52433,890,137
453,10/14/2008,12/29/2008,Handcrafted Home Decor,1378,42376,890,141
454,10/22/2008,02/18/2009,Handcrafted Home Decor,1086,64991,890,236
455,10/22/2008,11/24/2008,Handcrafted Home Decor,1178,49213,890,213
456,10/27/2008,01/26/2009,Handcrafted Home Decor,1159,38347,890,166
457,11/19/2008,03/06/2009,Customized Furniture,402,25447,890,509
457,11/19/2008,03/06/2009,Customized Furniture,420,24969,890,471
457,11/19/2008,03/06/2009,Customized Furniture,551,23131,890,328
457,11/19/2008,03/06/2009,Customized Furniture,602,26060,890,396
457,11/19/2008,03/06/2009,Customized Furniture,410,24651,890,420
457,11/19/2008,03/06/2009,Customized Furniture,342,28563,890,336
